"filename", "language", "pip requirements", "Python", "Markdown", "YAML", "C", "Makefile", "C++", "JSON", "CMake", "Properties", "Go Assembly", "XML", "Shell Script", "Perl", "Groovy", "Batch", "Ini", "reStructuredText", "PHP", "comment", "blank", "total"
"d:\Projects\C\cleonos\cleonos\c\src\libc_string.c", "C", 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2
"d:\Projects\C\cleonos\cleonos\c\src\libc_strings.c", "C", 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 82
"d:\Projects\C\cleonos\cleonos\c\src\syscall.c", "C", 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 168
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\.github\FUNDING.yml", "YAML", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 14
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\.github\workflows\cmake.yml", "YAML", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 10, 46
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\CMakeLists.txt", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 211
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\README.md", "Markdown", 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 39
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\cmake\litehtmlConfig.cmake", "CMake", 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\containers\cairo\cairo_borders.cpp", "C++", 0, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 40, 348
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\containers\cairo\cairo_borders.h", "C++", 0, 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 71
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\containers\cairo\cairo_images_cache.h", "C++", 0, 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 92
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\containers\cairo\conic_gradient.cpp", "C++", 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 100
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\containers\cairo\conic_gradient.h", "C++", 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\containers\cairo\container_cairo.cpp", "C++", 0, 0, 0, 0, 0, 0, 634, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 113, 777
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\containers\cairo\container_cairo.h", "C++", 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 96
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\containers\cairo\container_cairo_pango.cpp", "C++", 0, 0, 0, 0, 0, 0, 373, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 445
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\containers\cairo\container_cairo_pango.h", "C++", 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 47
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\containers\cairo\render2png.cpp", "C++", 0, 0, 0, 0, 0, 0, 275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 42, 321
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\containers\cairo\render2png.h", "C++", 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 43
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\containers\haiku\container_haiku.cpp", "C++", 0, 0, 0, 0, 0, 0, 463, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 64, 585
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\containers\haiku\container_haiku.h", "C++", 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 18, 90
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\containers\test\Bitmap.cpp", "C++", 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17, 133
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\containers\test\Bitmap.h", "C++", 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 58
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\containers\test\Font.cpp", "C++", 0, 0, 0, 0, 0, 0, 211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 33, 250
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\containers\test\Font.h", "C++", 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 42
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\containers\test\canvas_ity.hpp", "C++", 0, 0, 0, 0, 0, 0, 2425, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1041, 162, 3628
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\containers\test\lodepng.cpp", "C++", 0, 0, 0, 0, 0, 0, 4942, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 894, 826, 6662
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\containers\test\lodepng.h", "C++", 0, 0, 0, 0, 0, 0, 442, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1512, 132, 2086
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\containers\test\test_container.cpp", "C++", 0, 0, 0, 0, 0, 0, 290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 59, 372
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\containers\test\test_container.h", "C++", 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 55
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\containers\windows\cairo\cairo_font.cpp", "C++", 0, 0, 0, 0, 0, 0, 333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 379
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\containers\windows\cairo\cairo_font.h", "C++", 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 18, 122
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\containers\windows\cairo\windows_container.cpp", "C++", 0, 0, 0, 0, 0, 0, 175, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 199
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\containers\windows\cairo\windows_container.h", "C++", 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 40
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\containers\windows\gdiplus\gdiplus_container.cpp", "C++", 0, 0, 0, 0, 0, 0, 214, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 27, 242
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\containers\windows\gdiplus\gdiplus_container.h", "C++", 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 24
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\containers\windows\win32\win32_container.cpp", "C++", 0, 0, 0, 0, 0, 0, 408, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 66, 475
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\containers\windows\win32\win32_container.h", "C++", 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12, 79
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\doc\document_container.md", "Markdown", 0, 0, 433, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 524
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\doc\document_createFromString.md", "Markdown", 0, 0, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 76
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\doc\using.md", "Markdown", 0, 0, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 153
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml.h", "C++", 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\background.h", "C++", 0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16, 147
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\borders.h", "C++", 0, 0, 0, 0, 0, 0, 259, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 295
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\codepoint.h", "C++", 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 8, 48
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\css_length.h", "C++", 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18, 132
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\css_margins.h", "C++", 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 38
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\css_offsets.h", "C++", 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 38
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\css_parser.h", "C++", 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 53
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\css_position.h", "C++", 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 29
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\css_properties.h", "C++", 0, 0, 0, 0, 0, 0, 602, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 150, 753
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\css_selector.h", "C++", 0, 0, 0, 0, 0, 0, 228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 47, 286
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\css_tokenizer.h", "C++", 0, 0, 0, 0, 0, 0, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 37, 218
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\document.h", "C++", 0, 0, 0, 0, 0, 0, 130, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 19, 150
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\document_container.h", "C++", 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 80
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\el_anchor.h", "C++", 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 19
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\el_base.h", "C++", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\el_before_after.h", "C++", 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 40
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\el_body.h", "C++", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\el_break.h", "C++", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\el_cdata.h", "C++", 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\el_comment.h", "C++", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 26
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\el_div.h", "C++", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\el_font.h", "C++", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\el_image.h", "C++", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 32
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\el_link.h", "C++", 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 19
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\el_para.h", "C++", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 19
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\el_script.h", "C++", 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\el_space.h", "C++", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 21
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\el_style.h", "C++", 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 23
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\el_table.h", "C++", 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 19
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\el_td.h", "C++", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\el_text.h", "C++", 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 33
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\el_title.h", "C++", 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 19
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\el_tr.h", "C++", 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 18
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\element.h", "C++", 0, 0, 0, 0, 0, 0, 199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 39, 242
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\encodings.h", "C++", 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 15, 92
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\flex_item.h", "C++", 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 23, 155
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\flex_line.h", "C++", 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 56
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\font_description.h", "C++", 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 45
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\formatting_context.h", "C++", 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 55
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\gradient.h", "C++", 0, 0, 0, 0, 0, 0, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 28, 210
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\html.h", "C++", 0, 0, 0, 0, 0, 0, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 21, 187
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\html_microsyntaxes.h", "C++", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 24
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\html_tag.h", "C++", 0, 0, 0, 0, 0, 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 29, 155
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\iterators.h", "C++", 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 17, 84
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\line_box.h", "C++", 0, 0, 0, 0, 0, 0, 167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 186
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\master_css.h", "C++", 0, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 73, 376
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\media_query.h", "C++", 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24, 121
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\num_cvt.h", "C++", 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\os_types.h", "C++", 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 17
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\render_block.h", "C++", 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 6, 41
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\render_block_context.h", "C++", 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 32
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\render_flex.h", "C++", 0, 0, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 34
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\render_image.h", "C++", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 26
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\render_inline.h", "C++", 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 51
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\render_inline_context.h", "C++", 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 9, 57
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\render_item.h", "C++", 0, 0, 0, 0, 0, 0, 385, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 73, 495
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\render_table.h", "C++", 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 11, 57
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\scroll_view.h", "C++", 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 85
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\string_id.h", "C++", 0, 0, 0, 0, 0, 0, 320, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 35, 366
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\style.h", "C++", 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 24, 126
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\stylesheet.h", "C++", 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 19, 74
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\table.h", "C++", 0, 0, 0, 0, 0, 0, 220, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 250
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\tstring_view.h", "C++", 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 32, 135
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\types.h", "C++", 0, 0, 0, 0, 0, 0, 901, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 164, 1084
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\url.h", "C++", 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 32, 141
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\url_path.h", "C++", 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 11, 50
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\utf8_strings.h", "C++", 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 44
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\include\litehtml\web_color.h", "C++", 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 39
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\litehtml.vcxproj", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 376, 0, 0, 0, 0, 0, 0, 0, 0, 0, 376
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\src\background.cpp", "C++", 0, 0, 0, 0, 0, 0, 810, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 77, 916
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\src\codepoint.cpp", "C++", 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 13, 83
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\src\css_borders.cpp", "C++", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\src\css_length.cpp", "C++", 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10, 78
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\src\css_parser.cpp", "C++", 0, 0, 0, 0, 0, 0, 412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 74, 571
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\src\css_properties.cpp", "C++", 0, 0, 0, 0, 0, 0, 502, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 72, 595
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\src\css_selector.cpp", "C++", 0, 0, 0, 0, 0, 0, 507, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 109, 101, 717
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\src\css_tokenizer.cpp", "C++", 0, 0, 0, 0, 0, 0, 484, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 92, 726
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\src\document.cpp", "C++", 0, 0, 0, 0, 0, 0, 969, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 124, 1159
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\src\document_container.cpp", "C++", 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 43
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\src\el_anchor.cpp", "C++", 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 27
"d:\Projects\C\cleonos\cleonos\third-party\litehtml\src\el_base.cpp", "C++", 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
